transaction_id,company_id,trade_date,transaction_type,quantity,price,asset_class
6604,5,2024-11-07,SELL,2804,489.03,Equity
6605,13,2024-11-07,SELL,3626,46.66,Commodity
6606,11,2024-11-07,SELL,2345,98.23,ETF
6607,7,2024-11-07,BUY,4485,353.81,Equity
6608,3,2024-11-07,BUY,119,125.72,Equity
6609,6,2024-11-07,BUY,2858,269.23,Equity
6610,2,2024-11-07,BUY,4138,56.49,Equity
6611,15,2024-11-07,SELL,3132,266.9,Currency
6612,2,2024-11-07,BUY,3565,56.62,Equity
6613,7,2024-11-07,SELL,3031,353.47,Equity
6614,15,2024-11-07,SELL,1833,266.65,Currency
6615,15,2024-11-07,SELL,1593,266.97,Currency
6616,10,2024-11-07,BUY,655,67.19,Equity
6617,14,2024-11-07,SELL,114,84.34,Commodity
6618,15,2024-11-07,SELL,2709,267.8,Currency
6619,10,2024-11-07,SELL,761,67.16,Equity
6620,12,2024-11-08,SELL,1735,219.19,Bond
6621,3,2024-11-08,BUY,3148,125.22,Equity
6622,6,2024-11-08,SELL,3755,273.67,Equity
6623,2,2024-11-08,SELL,1013,58.17,Equity
6624,15,2024-11-08,SELL,2991,267.1,Currency
6625,7,2024-11-08,SELL,3803,345.9,Equity
6626,1,2024-11-08,SELL,1751,393.33,Equity
6627,6,2024-11-08,SELL,4177,273.88,Equity
6628,8,2024-11-08,BUY,700,54.96,Equity
6629,10,2024-11-08,SELL,3774,67.19,Equity
6630,10,2024-11-08,BUY,1514,67.07,Equity
6631,10,2024-11-08,SELL,1274,67.05,Equity
6632,5,2024-11-08,BUY,3475,475.64,Equity
6633,3,2024-11-08,SELL,694,124.87,Equity
6634,3,2024-11-08,BUY,4078,125.06,Equity
6635,5,2024-11-08,SELL,3674,475.72,Equity
6636,2,2024-11-08,SELL,1777,57.96,Equity
6637,4,2024-11-08,SELL,467,100.52,Equity
6638,8,2024-11-08,SELL,3924,55.07,Equity
6639,11,2024-11-08,BUY,3022,96.63,ETF
6640,12,2024-11-08,SELL,309,219.01,Bond
6641,15,2024-11-08,BUY,3517,267.51,Currency
6642,13,2024-11-08,SELL,2544,46.63,Commodity
6643,15,2024-11-08,BUY,3227,266.6,Currency
6644,14,2024-11-08,SELL,3139,83.85,Commodity
6645,13,2024-11-08,SELL,3093,46.46,Commodity
6646,9,2024-11-08,SELL,3711,209.51,Equity
6647,5,2024-11-08,SELL,220,474.5,Equity
6648,7,2024-11-08,BUY,1394,346.89,Equity
6649,3,2024-11-08,SELL,3325,124.75,Equity
6650,8,2024-11-08,BUY,1171,54.97,Equity
6651,4,2024-11-08,SELL,3182,100.9,Equity
6652,7,2024-11-11,SELL,3754,344.49,Equity
6653,10,2024-11-11,BUY,3105,68.32,Equity
6654,13,2024-11-11,BUY,4012,46.24,Commodity
6655,8,2024-11-11,SELL,1346,55.8,Equity
6656,11,2024-11-11,BUY,3397,96.44,ETF
6657,8,2024-11-11,SELL,625,55.81,Equity
6658,8,2024-11-11,SELL,3378,55.61,Equity
6659,13,2024-11-11,SELL,978,46.11,Commodity
6660,1,2024-11-11,BUY,1302,390.6,Equity
6661,12,2024-11-11,BUY,1613,219.76,Bond
6662,15,2024-11-11,SELL,2789,272.11,Currency
6663,3,2024-11-11,SELL,2160,128.6,Equity
6664,2,2024-11-11,SELL,3536,58.16,Equity
6665,12,2024-11-11,BUY,3472,219.55,Bond
6666,13,2024-11-11,BUY,221,46.15,Commodity
6667,15,2024-11-11,SELL,3928,271.76,Currency
6668,2,2024-11-11,BUY,1678,58.25,Equity
6669,13,2024-11-11,BUY,4033,46.27,Commodity
6670,4,2024-11-11,BUY,959,101.87,Equity
6671,13,2024-11-11,SELL,3969,45.99,Commodity
6672,4,2024-11-11,BUY,339,101.98,Equity
6673,6,2024-11-11,BUY,4920,274.77,Equity
6674,9,2024-11-11,SELL,481,201.6,Equity
6675,7,2024-11-11,BUY,2529,346.07,Equity
6676,9,2024-11-11,SELL,3423,202.01,Equity
6677,2,2024-11-11,BUY,361,58.36,Equity
6678,1,2024-11-11,SELL,2946,390.92,Equity
6679,4,2024-11-11,BUY,2128,101.69,Equity
6680,5,2024-11-11,SELL,810,472.92,Equity
6681,2,2024-11-11,SELL,3334,58.29,Equity
6682,4,2024-11-12,BUY,3265,101.69,Equity
6683,5,2024-11-12,SELL,1597,474.44,Equity
6684,7,2024-11-12,BUY,115,346.17,Equity
6685,9,2024-11-12,BUY,4228,207.12,Equity
6686,1,2024-11-12,SELL,3929,394.14,Equity
6687,14,2024-11-12,SELL,2960,81.97,Commodity
6688,5,2024-11-12,BUY,1396,473.66,Equity
6689,10,2024-11-12,BUY,4119,68.46,Equity
6690,14,2024-11-12,BUY,4421,82.01,Commodity
6691,13,2024-11-12,BUY,3765,45.96,Commodity
6692,4,2024-11-12,SELL,2314,102.03,Equity
6693,14,2024-11-12,SELL,2211,81.88,Commodity
6694,15,2024-11-12,BUY,2811,273.05,Currency
6695,8,2024-11-12,BUY,519,55.97,Equity
6696,10,2024-11-12,SELL,1093,68.44,Equity
6697,13,2024-11-12,SELL,2898,46.02,Commodity
6698,8,2024-11-12,BUY,2427,55.78,Equity
6699,11,2024-11-12,SELL,3488,97.73,ETF
6700,4,2024-11-12,BUY,2948,101.63,Equity
6701,9,2024-11-12,BUY,3378,206.66,Equity
6702,8,2024-11-12,SELL,1882,55.95,Equity
6703,8,2024-11-12,BUY,1622,55.91,Equity
6704,4,2024-11-12,SELL,3253,101.9,Equity
6705,7,2024-11-13,SELL,3675,343.62,Equity
6706,12,2024-11-13,BUY,947,222.06,Bond
6707,1,2024-11-13,BUY,2225,394.14,Equity
6708,14,2024-11-13,SELL,1267,80.17,Commodity
6709,4,2024-11-13,SELL,3328,105.5,Equity
6710,14,2024-11-13,BUY,2155,80.27,Commodity
6711,4,2024-11-13,SELL,3670,105.44,Equity
6712,13,2024-11-13,BUY,145,47.06,Commodity
6713,6,2024-11-13,SELL,2550,282.17,Equity
6714,14,2024-11-13,BUY,1805,80.19,Commodity
6715,7,2024-11-13,BUY,3122,344.58,Equity
6716,9,2024-11-13,SELL,1100,202.29,Equity
6717,11,2024-11-13,SELL,282,95.91,ETF
6718,5,2024-11-13,SELL,3298,470.74,Equity
6719,12,2024-11-13,SELL,1920,222.81,Bond
6720,11,2024-11-13,BUY,3863,96.06,ETF
6721,10,2024-11-13,BUY,3922,69.18,Equity
6722,13,2024-11-13,SELL,343,46.96,Commodity
6723,7,2024-11-13,SELL,2516,344.08,Equity
6724,11,2024-11-13,SELL,4811,96.27,ETF
6725,5,2024-11-13,SELL,4047,472.47,Equity
6726,7,2024-11-13,BUY,2981,345.35,Equity
6727,11,2024-11-13,SELL,1703,95.97,ETF
6728,1,2024-11-13,SELL,674,393.7,Equity
6729,12,2024-11-13,BUY,1997,222.54,Bond
6730,4,2024-11-13,BUY,1483,105.5,Equity
6731,4,2024-11-13,SELL,4081,105.48,Equity
6732,5,2024-11-14,SELL,1884,485.97,Equity
6733,1,2024-11-14,BUY,3377,386.08,Equity
6734,1,2024-11-14,BUY,2816,384.77,Equity
6735,12,2024-11-14,SELL,1058,221.84,Bond
6736,3,2024-11-14,SELL,4329,144.31,Equity
6737,5,2024-11-14,BUY,2400,485.66,Equity
6738,9,2024-11-14,SELL,826,210.42,Equity
6739,11,2024-11-14,SELL,4314,97.71,ETF
6740,12,2024-11-14,BUY,4800,222.0,Bond
6741,14,2024-11-14,BUY,2569,77.56,Commodity
6742,11,2024-11-14,SELL,4069,97.61,ETF
6743,9,2024-11-14,SELL,1924,209.87,Equity
6744,13,2024-11-14,SELL,3177,47.36,Commodity
6745,15,2024-11-14,SELL,3520,273.71,Currency
6746,7,2024-11-14,BUY,1711,345.78,Equity
6747,1,2024-11-14,SELL,1720,385.79,Equity
6748,4,2024-11-14,SELL,4057,104.93,Equity
6749,7,2024-11-14,SELL,1912,346.73,Equity
6750,6,2024-11-14,BUY,4309,287.8,Equity
6751,3,2024-11-14,SELL,3704,143.69,Equity
6752,5,2024-11-14,SELL,2863,483.8,Equity
6753,9,2024-11-14,BUY,3018,210.43,Equity
6754,9,2024-11-14,SELL,2090,209.85,Equity
6755,1,2024-11-14,SELL,1922,386.69,Equity
6756,1,2024-11-14,SELL,2316,386.29,Equity
6757,8,2024-11-14,SELL,4195,59.12,Equity
6758,4,2024-11-14,BUY,992,105.07,Equity
6759,14,2024-11-14,SELL,415,77.62,Commodity
6760,1,2024-11-14,SELL,3021,386.53,Equity
6761,4,2024-11-14,BUY,4842,105.09,Equity
6762,6,2024-11-14,SELL,3708,288.22,Equity
6763,7,2024-11-14,BUY,246,347.46,Equity
6764,12,2024-11-14,SELL,1495,222.42,Bond
6765,10,2024-11-14,BUY,4943,68.71,Equity
6766,13,2024-11-14,SELL,2399,47.46,Commodity
6767,14,2024-11-14,SELL,1624,77.51,Commodity
6768,13,2024-11-15,BUY,3017,46.7,Commodity
6769,15,2024-11-15,SELL,1904,272.94,Currency
6770,13,2024-11-15,BUY,3182,46.78,Commodity
6771,1,2024-11-15,SELL,3647,381.12,Equity
6772,13,2024-11-15,BUY,2833,46.82,Commodity
6773,13,2024-11-15,SELL,2061,46.74,Commodity
6774,3,2024-11-15,BUY,3046,143.8,Equity
6775,5,2024-11-15,BUY,2361,479.5,Equity
6776,9,2024-11-15,SELL,2130,212.45,Equity
6777,3,2024-11-15,BUY,4160,143.85,Equity
6778,2,2024-11-15,BUY,2849,57.53,Equity
6779,8,2024-11-15,SELL,4274,57.87,Equity
6780,10,2024-11-15,SELL,3122,69.36,Equity
6781,15,2024-11-15,SELL,688,273.16,Currency
6782,12,2024-11-15,SELL,522,223.17,Bond
6783,11,2024-11-15,SELL,4529,99.29,ETF
6784,13,2024-11-15,SELL,979,46.65,Commodity
6785,7,2024-11-15,SELL,1599,356.3,Equity
6786,7,2024-11-15,BUY,2275,355.33,Equity
6787,15,2024-11-15,BUY,1486,274.07,Currency
6788,6,2024-11-15,SELL,4456,289.61,Equity
6789,6,2024-11-15,BUY,2756,289.17,Equity
6790,7,2024-11-15,SELL,3213,355.41,Equity
6791,4,2024-11-15,SELL,240,102.51,Equity
6792,3,2024-11-15,BUY,921,143.91,Equity
6793,12,2024-11-15,BUY,2281,223.25,Bond
6794,2,2024-11-18,SELL,2260,56.26,Equity
6795,10,2024-11-18,SELL,2184,68.97,Equity
6796,2,2024-11-18,SELL,553,56.3,Equity
6797,7,2024-11-18,BUY,1309,351.08,Equity
6798,7,2024-11-18,BUY,4377,351.31,Equity
6799,1,2024-11-18,BUY,1807,382.78,Equity
6800,1,2024-11-18,SELL,4861,382.62,Equity
6801,3,2024-11-18,BUY,1860,141.89,Equity
6802,9,2024-11-18,BUY,2274,213.54,Equity
6803,4,2024-11-18,BUY,4030,101.17,Equity
6804,3,2024-11-18,BUY,2243,141.47,Equity
6805,15,2024-11-18,SELL,2595,276.01,Currency
6806,12,2024-11-18,BUY,850,224.34,Bond
6807,6,2024-11-18,SELL,3665,287.08,Equity
6808,9,2024-11-18,SELL,587,213.12,Equity
6809,11,2024-11-18,SELL,3627,97.78,ETF
6810,2,2024-11-18,SELL,1669,56.14,Equity
6811,6,2024-11-18,BUY,4299,285.55,Equity
6812,13,2024-11-18,SELL,1175,47.91,Commodity
6813,15,2024-11-18,SELL,4199,275.66,Currency
6814,15,2024-11-18,BUY,775,275.28,Currency
6815,10,2024-11-18,BUY,4646,68.75,Equity
6816,4,2024-11-18,SELL,2209,100.72,Equity
6817,3,2024-11-18,SELL,382,141.87,Equity
6818,15,2024-11-18,BUY,2736,275.52,Currency
6819,15,2024-11-18,SELL,2320,275.47,Currency
6820,4,2024-11-18,SELL,2511,100.73,Equity
6821,15,2024-11-18,SELL,4504,274.9,Currency
6822,14,2024-11-18,BUY,2463,73.68,Commodity
6823,6,2024-11-18,SELL,1477,286.33,Equity
6824,7,2024-11-18,SELL,2787,350.98,Equity
6825,6,2024-11-18,BUY,4275,286.16,Equity
6826,9,2024-11-18,BUY,2564,214.21,Equity
6827,4,2024-11-19,BUY,2522,104.52,Equity
6828,14,2024-11-19,BUY,1671,73.22,Commodity
6829,4,2024-11-19,BUY,3247,104.42,Equity
6830,14,2024-11-19,BUY,4273,73.05,Commodity
6831,11,2024-11-19,SELL,2550,97.18,ETF
6832,10,2024-11-19,BUY,1204,69.41,Equity
6833,5,2024-11-19,BUY,3840,498.86,Equity
6834,10,2024-11-19,BUY,4693,69.8,Equity
6835,2,2024-11-19,SELL,3913,56.86,Equity
6836,9,2024-11-19,SELL,2116,219.9,Equity
6837,12,2024-11-19,BUY,4627,225.9,Bond
6838,2,2024-11-19,BUY,113,56.79,Equity
6839,6,2024-11-19,BUY,4192,291.73,Equity
6840,1,2024-11-19,BUY,4719,374.51,Equity
6841,3,2024-11-19,SELL,3505,139.74,Equity
6842,6,2024-11-19,BUY,548,292.04,Equity
6843,13,2024-11-19,BUY,1250,46.63,Commodity
6844,3,2024-11-19,SELL,2389,139.09,Equity
6845,7,2024-11-19,BUY,1289,350.8,Equity
6846,15,2024-11-19,BUY,3482,276.13,Currency
6847,6,2024-11-19,SELL,3017,292.55,Equity
6848,15,2024-11-19,SELL,4068,275.52,Currency
6849,4,2024-11-19,SELL,403,104.28,Equity
6850,2,2024-11-19,BUY,4646,56.83,Equity
6851,15,2024-11-19,SELL,3000,276.23,Currency
6852,6,2024-11-19,BUY,4168,292.49,Equity
6853,12,2024-11-19,BUY,2817,225.67,Bond
6854,8,2024-11-19,SELL,1696,58.29,Equity
6855,2,2024-11-19,SELL,597,56.81,Equity
6856,12,2024-11-19,SELL,3315,225.46,Bond
6857,12,2024-11-19,BUY,3880,225.76,Bond
6858,9,2024-11-19,BUY,4116,219.71,Equity
6859,13,2024-11-19,SELL,4146,46.74,Commodity
6860,6,2024-11-19,BUY,4339,292.05,Equity
6861,7,2024-11-19,BUY,1942,350.54,Equity
6862,8,2024-11-19,SELL,477,58.3,Equity
6863,8,2024-11-19,BUY,4720,58.25,Equity
6864,2,2024-11-19,SELL,3305,56.86,Equity
6865,15,2024-11-19,BUY,879,275.45,Currency
6866,1,2024-11-19,BUY,2126,376.44,Equity
6867,13,2024-11-20,SELL,375,47.86,Commodity
6868,6,2024-11-20,SELL,4236,284.58,Equity
6869,10,2024-11-20,BUY,461,67.98,Equity
6870,8,2024-11-20,BUY,4449,57.79,Equity
6871,15,2024-11-20,BUY,2488,276.88,Currency
6872,4,2024-11-20,BUY,452,100.45,Equity
6873,14,2024-11-20,SELL,2413,72.32,Commodity
6874,8,2024-11-20,BUY,3664,57.81,Equity
6875,7,2024-11-20,BUY,1951,351.73,Equity
6876,14,2024-11-20,SELL,3874,72.24,Commodity
6877,2,2024-11-20,BUY,3235,54.14,Equity
6878,12,2024-11-20,SELL,3343,225.11,Bond
6879,12,2024-11-20,BUY,1065,224.44,Bond
6880,10,2024-11-20,BUY,1925,68.06,Equity
6881,1,2024-11-20,BUY,1911,380.73,Equity
6882,14,2024-11-20,BUY,2070,72.55,Commodity
6883,14,2024-11-20,SELL,3591,72.34,Commodity
6884,3,2024-11-20,SELL,1083,141.38,Equity
6885,2,2024-11-20,BUY,4523,53.92,Equity
6886,2,2024-11-20,SELL,4275,54.09,Equity
6887,4,2024-11-20,SELL,4842,100.41,Equity
6888,12,2024-11-20,SELL,4143,224.15,Bond
6889,4,2024-11-21,SELL,2319,101.19,Equity
6890,15,2024-11-21,BUY,2443,278.27,Currency
6891,10,2024-11-21,BUY,4989,64.7,Equity
6892,9,2024-11-21,BUY,1784,227.48,Equity
6893,2,2024-11-21,SELL,1227,53.49,Equity
6894,3,2024-11-21,BUY,1853,141.97,Equity
6895,12,2024-11-21,SELL,2628,224.59,Bond
6896,13,2024-11-21,BUY,4350,47.85,Commodity
6897,6,2024-11-21,SELL,2349,291.75,Equity
6898,1,2024-11-21,SELL,2445,384.29,Equity
6899,6,2024-11-21,BUY,1508,290.86,Equity
6900,2,2024-11-21,BUY,3458,53.75,Equity
6901,10,2024-11-21,BUY,3916,64.51,Equity
6902,14,2024-11-21,BUY,2462,71.29,Commodity
6903,2,2024-11-21,SELL,871,53.43,Equity
6904,8,2024-11-21,BUY,3876,58.84,Equity
6905,8,2024-11-21,SELL,4071,58.82,Equity
6906,12,2024-11-21,BUY,3145,225.41,Bond
6907,1,2024-11-21,SELL,2577,384.9,Equity
6908,5,2024-11-21,SELL,4090,510.23,Equity
6909,3,2024-11-21,SELL,3038,141.64,Equity
6910,4,2024-11-21,SELL,1710,101.02,Equity
6911,7,2024-11-21,SELL,1657,345.93,Equity
6912,5,2024-11-21,SELL,2254,510.11,Equity
6913,8,2024-11-21,BUY,1348,58.88,Equity
6914,7,2024-11-21,SELL,608,345.59,Equity
6915,15,2024-11-21,BUY,3420,278.71,Currency
6916,15,2024-11-21,BUY,502,278.68,Currency
6917,13,2024-11-21,BUY,2843,47.92,Commodity
6918,9,2024-11-21,SELL,1941,228.37,Equity
6919,12,2024-11-21,BUY,1111,224.99,Bond
6920,15,2024-11-21,BUY,4171,279.26,Currency
6921,6,2024-11-21,BUY,4168,292.09,Equity
6922,8,2024-11-22,BUY,3575,56.82,Equity
6923,1,2024-11-22,BUY,1691,391.6,Equity
6924,8,2024-11-22,SELL,4551,56.79,Equity
6925,14,2024-11-22,SELL,4570,70.72,Commodity
6926,7,2024-11-22,BUY,4026,350.18,Equity
6927,3,2024-11-22,SELL,3267,141.82,Equity
6928,6,2024-11-22,BUY,924,283.8,Equity
6929,1,2024-11-22,SELL,2468,391.1,Equity
6930,10,2024-11-22,SELL,220,64.07,Equity
6931,13,2024-11-22,SELL,857,46.42,Commodity
6932,5,2024-11-22,BUY,3361,513.32,Equity
6933,4,2024-11-22,SELL,3449,104.05,Equity
6934,3,2024-11-22,SELL,97,142.52,Equity
6935,2,2024-11-22,BUY,2975,53.25,Equity
6936,13,2024-11-22,BUY,3986,46.56,Commodity
6937,15,2024-11-22,SELL,2014,278.64,Currency
6938,9,2024-11-22,BUY,3788,232.26,Equity
6939,12,2024-11-22,SELL,59,225.78,Bond
6940,9,2024-11-22,SELL,3888,232.39,Equity
6941,6,2024-11-22,BUY,623,284.2,Equity
6942,12,2024-11-22,BUY,2979,226.02,Bond
6943,5,2024-11-22,SELL,534,512.28,Equity
6944,4,2024-11-22,BUY,4838,103.99,Equity
6945,9,2024-11-22,BUY,3170,232.76,Equity
6946,14,2024-11-22,SELL,22,70.4,Commodity
6947,8,2024-11-22,SELL,870,56.88,Equity
6948,9,2024-11-22,SELL,4527,232.68,Equity
6949,13,2024-11-22,SELL,2898,46.47,Commodity
6950,2,2024-11-22,SELL,1542,53.44,Equity
6951,11,2024-11-22,BUY,435,100.11,ETF
6952,6,2024-11-22,SELL,3887,284.28,Equity
6953,7,2024-11-22,BUY,3119,350.04,Equity
6954,9,2024-11-22,SELL,831,232.62,Equity
6955,4,2024-11-22,BUY,313,104.11,Equity
6956,10,2024-11-22,BUY,1328,64.01,Equity
6957,7,2024-11-22,SELL,3301,349.75,Equity
6958,7,2024-11-22,SELL,4008,349.74,Equity
6959,9,2024-11-22,BUY,3423,232.67,Equity
6960,10,2024-11-22,SELL,684,64.23,Equity
6961,3,2024-11-25,BUY,4898,142.17,Equity
6962,12,2024-11-25,BUY,1457,224.56,Bond
6963,13,2024-11-25,BUY,4590,48.19,Commodity
6964,2,2024-11-25,SELL,889,54.64,Equity
6965,3,2024-11-25,BUY,3539,142.09,Equity
6966,13,2024-11-25,BUY,3628,48.31,Commodity
6967,10,2024-11-25,BUY,2835,63.54,Equity
6968,4,2024-11-25,SELL,1927,103.17,Equity
6969,9,2024-11-25,BUY,1054,230.53,Equity
6970,6,2024-11-25,BUY,1226,288.94,Equity
6971,3,2024-11-25,SELL,408,141.86,Equity
6972,11,2024-11-25,BUY,4429,98.06,ETF
6973,15,2024-11-25,BUY,2012,280.87,Currency
6974,8,2024-11-25,BUY,4310,54.52,Equity
6975,14,2024-11-25,BUY,636,72.44,Commodity
6976,3,2024-11-25,BUY,1125,142.05,Equity
6977,4,2024-11-25,SELL,2878,103.14,Equity
6978,14,2024-11-25,BUY,503,72.2,Commodity
6979,8,2024-11-25,SELL,2734,54.4,Equity
6980,14,2024-11-25,BUY,2860,72.47,Commodity
6981,10,2024-11-26,BUY,557,63.03,Equity
6982,12,2024-11-26,SELL,966,223.57,Bond
6983,1,2024-11-26,SELL,1020,395.1,Equity
6984,12,2024-11-26,BUY,2654,223.17,Bond
6985,12,2024-11-26,SELL,888,223.36,Bond
6986,3,2024-11-26,SELL,498,138.16,Equity
6987,2,2024-11-26,BUY,4136,54.02,Equity
6988,13,2024-11-26,SELL,501,50.01,Commodity
6989,3,2024-11-26,SELL,3839,138.13,Equity
6990,4,2024-11-26,BUY,4835,102.49,Equity
6991,9,2024-11-26,BUY,3604,232.4,Equity
6992,2,2024-11-26,SELL,4967,54.18,Equity
6993,8,2024-11-26,BUY,4927,54.79,Equity
6994,5,2024-11-26,SELL,917,535.17,Equity
6995,5,2024-11-26,SELL,4417,535.81,Equity
6996,2,2024-11-26,SELL,2615,54.11,Equity
6997,2,2024-11-26,BUY,4646,53.98,Equity
6998,4,2024-11-26,SELL,4429,102.64,Equity
6999,6,2024-11-26,BUY,1314,290.45,Equity
7000,15,2024-11-26,BUY,3426,278.52,Currency
7001,5,2024-11-26,SELL,468,535.33,Equity
7002,11,2024-11-27,BUY,2532,99.89,ETF
7003,1,2024-11-27,BUY,3975,386.37,Equity
7004,6,2024-11-27,SELL,1578,303.54,Equity
7005,7,2024-11-27,SELL,297,332.0,Equity
7006,15,2024-11-27,SELL,4330,278.11,Currency
7007,9,2024-11-27,BUY,832,228.88,Equity
7008,6,2024-11-27,SELL,3902,302.03,Equity
7009,1,2024-11-27,SELL,3707,385.93,Equity
7010,7,2024-11-27,SELL,1089,332.01,Equity
7011,8,2024-11-27,BUY,487,54.56,Equity
7012,12,2024-11-27,SELL,857,223.8,Bond
7013,5,2024-11-27,BUY,280,544.27,Equity
7014,8,2024-11-27,BUY,2868,54.36,Equity
7015,7,2024-11-27,BUY,4110,330.18,Equity
7016,10,2024-11-27,SELL,4403,61.97,Equity
7017,12,2024-11-27,SELL,4608,223.04,Bond
7018,2,2024-11-27,SELL,4965,54.91,Equity
7019,14,2024-11-27,SELL,2020,72.87,Commodity
7020,8,2024-11-27,SELL,2587,54.31,Equity
7021,8,2024-11-27,SELL,4309,54.32,Equity
7022,5,2024-11-27,SELL,1951,545.95,Equity
7023,5,2024-11-27,SELL,3374,545.89,Equity
7024,3,2024-11-27,SELL,3277,138.22,Equity
7025,13,2024-11-27,BUY,4899,48.95,Commodity
7026,2,2024-11-27,BUY,1879,55.08,Equity
7027,15,2024-11-27,BUY,1555,277.01,Currency
7028,12,2024-11-27,SELL,660,222.96,Bond
7029,15,2024-11-28,BUY,4710,278.6,Currency
7030,14,2024-11-28,BUY,3795,74.18,Commodity
7031,11,2024-11-28,SELL,739,100.6,ETF
7032,9,2024-11-28,SELL,971,227.17,Equity
7033,7,2024-11-28,BUY,488,328.78,Equity
7034,2,2024-11-28,BUY,1996,55.65,Equity
7035,15,2024-11-28,SELL,4118,278.11,Currency
7036,13,2024-11-28,SELL,4971,49.28,Commodity
7037,11,2024-11-28,BUY,4692,101.0,ETF
7038,1,2024-11-28,BUY,3702,378.49,Equity
7039,3,2024-11-28,SELL,4550,138.15,Equity
7040,14,2024-11-28,BUY,4975,74.26,Commodity
7041,14,2024-11-28,SELL,1541,74.26,Commodity
7042,1,2024-11-28,SELL,3354,377.93,Equity
7043,11,2024-11-28,SELL,40,100.69,ETF
7044,15,2024-11-28,BUY,3420,278.23,Currency
7045,1,2024-11-28,BUY,2986,378.02,Equity
7046,12,2024-11-28,BUY,4151,223.84,Bond
7047,13,2024-11-28,SELL,1628,49.19,Commodity
7048,9,2024-11-28,SELL,219,226.52,Equity
7049,1,2024-11-28,SELL,952,377.65,Equity
7050,3,2024-11-28,SELL,998,138.25,Equity
7051,11,2024-11-28,BUY,4071,100.76,ETF
7052,3,2024-11-28,BUY,4092,138.38,Equity
7053,8,2024-11-28,BUY,273,55.2,Equity
7054,1,2024-11-28,SELL,1847,378.17,Equity
7055,4,2024-11-28,BUY,959,100.63,Equity
7056,3,2024-11-28,SELL,1028,138.61,Equity
7057,9,2024-11-28,SELL,2321,226.53,Equity
7058,5,2024-11-28,SELL,2610,558.13,Equity
7059,2,2024-11-29,BUY,3694,55.71,Equity
7060,13,2024-11-29,SELL,2227,49.49,Commodity
7061,2,2024-11-29,SELL,3109,55.5,Equity
7062,4,2024-11-29,SELL,821,97.66,Equity
7063,12,2024-11-29,BUY,97,223.51,Bond
7064,9,2024-11-29,BUY,4193,230.86,Equity
7065,9,2024-11-29,BUY,462,230.77,Equity
7066,1,2024-11-29,BUY,890,375.22,Equity
7067,13,2024-11-29,BUY,3323,49.52,Commodity
7068,3,2024-11-29,BUY,3972,139.81,Equity
7069,11,2024-11-29,SELL,3875,100.85,ETF
7070,12,2024-11-29,SELL,2574,223.77,Bond
7071,2,2024-11-29,SELL,4923,55.65,Equity
7072,8,2024-11-29,BUY,3019,54.66,Equity
7073,1,2024-11-29,SELL,4886,374.22,Equity
7074,7,2024-11-29,SELL,4226,320.77,Equity
7075,12,2024-11-29,SELL,4838,223.79,Bond
7076,14,2024-11-29,BUY,988,74.19,Commodity
7077,2,2024-11-29,BUY,75,55.68,Equity
7078,11,2024-11-29,BUY,4052,100.82,ETF
7079,2,2024-11-29,BUY,2713,55.67,Equity
7080,2,2024-11-29,BUY,4851,55.61,Equity
7081,12,2024-11-29,SELL,3493,223.82,Bond
7082,8,2024-11-29,SELL,2963,54.82,Equity
7083,9,2024-11-29,BUY,4317,231.74,Equity
7084,15,2024-11-29,BUY,3822,279.1,Currency
7085,7,2024-12-02,BUY,3701,313.93,Equity
7086,6,2024-12-02,SELL,463,290.94,Equity
7087,6,2024-12-02,SELL,4709,289.73,Equity
7088,2,2024-12-02,SELL,4397,54.2,Equity
7089,14,2024-12-02,SELL,2189,74.15,Commodity
7090,13,2024-12-02,BUY,2219,49.45,Commodity
7091,5,2024-12-02,SELL,1706,589.19,Equity
7092,3,2024-12-02,SELL,2572,138.12,Equity
7093,2,2024-12-02,BUY,4197,54.3,Equity
7094,2,2024-12-02,SELL,2580,54.42,Equity
7095,7,2024-12-02,BUY,2577,314.71,Equity
7096,1,2024-12-02,BUY,4167,378.53,Equity
7097,7,2024-12-02,BUY,1333,313.9,Equity
7098,8,2024-12-02,BUY,4544,55.85,Equity
7099,7,2024-12-02,SELL,2384,314.23,Equity
7100,1,2024-12-02,BUY,1013,378.67,Equity
7101,7,2024-12-02,BUY,4311,314.94,Equity
7102,11,2024-12-02,BUY,1102,99.83,ETF
7103,15,2024-12-02,SELL,3348,280.94,Currency
7104,10,2024-12-02,BUY,2551,61.99,Equity
7105,8,2024-12-03,SELL,367,56.48,Equity
7106,2,2024-12-03,BUY,4378,52.64,Equity
7107,3,2024-12-03,SELL,2988,136.52,Equity
7108,15,2024-12-03,BUY,2582,279.4,Currency
7109,2,2024-12-03,BUY,3209,52.46,Equity
7110,3,2024-12-03,SELL,967,136.93,Equity
7111,7,2024-12-03,SELL,3362,316.34,Equity
7112,14,2024-12-03,SELL,2937,75.09,Commodity
7113,6,2024-12-03,SELL,276,288.6,Equity
7114,11,2024-12-03,BUY,519,98.1,ETF
7115,8,2024-12-03,SELL,4786,56.77,Equity
7116,4,2024-12-03,SELL,2462,98.87,Equity
7117,8,2024-12-03,BUY,1317,56.73,Equity
7118,12,2024-12-03,BUY,2462,225.62,Bond
7119,12,2024-12-03,SELL,3553,225.66,Bond
7120,5,2024-12-03,BUY,2643,595.09,Equity
7121,14,2024-12-03,BUY,1002,75.01,Commodity
